topic_id,macro_topic,source,year,year_frequency,year_document_count,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,annual_source_macro_document_count,annual_document_prevalence
academic_T4::academic_T4_PG04,T4,academic,2003,3,3,16679,0.0001798668984951136,39,0.07692307692307693
academic_T4::academic_T4_PG04,T4,academic,2004,7,7,16679,0.0004196894298219318,37,0.1891891891891892
academic_T4::academic_T4_PG04,T4,academic,2005,2,2,16679,0.00011991126566340908,43,0.046511627906976744
academic_T4::academic_T4_PG04,T4,academic,2006,2,2,16679,0.00011991126566340908,62,0.03225806451612903
academic_T4::academic_T4_PG04,T4,academic,2007,4,4,16679,0.00023982253132681815,77,0.05194805194805195
academic_T4::academic_T4_PG04,T4,academic,2008,4,4,16679,0.00023982253132681815,86,0.046511627906976744
academic_T4::academic_T4_PG04,T4,academic,2009,7,7,16679,0.0004196894298219318,110,0.06363636363636363
academic_T4::academic_T4_PG04,T4,academic,2010,10,10,16679,0.0005995563283170454,129,0.07751937984496124
academic_T4::academic_T4_PG04,T4,academic,2011,13,13,16679,0.000779423226812159,159,0.08176100628930817
academic_T4::academic_T4_PG04,T4,academic,2012,10,10,16679,0.0005995563283170454,207,0.04830917874396135
academic_T4::academic_T4_PG04,T4,academic,2013,16,16,16679,0.0009592901253072726,257,0.0622568093385214
academic_T4::academic_T4_PG04,T4,academic,2014,13,13,16679,0.000779423226812159,236,0.05508474576271186
academic_T4::academic_T4_PG04,T4,academic,2015,18,18,16679,0.0010792013909706817,269,0.06691449814126393
academic_T4::academic_T4_PG04,T4,academic,2016,16,16,16679,0.0009592901253072726,347,0.04610951008645533
academic_T4::academic_T4_PG04,T4,academic,2017,27,27,16679,0.0016188020864560226,434,0.06221198156682028
academic_T4::academic_T4_PG04,T4,academic,2018,41,41,16679,0.0024581809460998863,679,0.060382916053019146
academic_T4::academic_T4_PG04,T4,academic,2019,64,64,16679,0.0038371605012290904,896,0.07142857142857142
academic_T4::academic_T4_PG04,T4,academic,2020,85,85,16679,0.005096228790694886,1104,0.0769927536231884
academic_T4::academic_T4_PG04,T4,academic,2021,134,134,16679,0.008034054799448407,1380,0.09710144927536232
academic_T4::academic_T4_PG04,T4,academic,2022,189,189,16679,0.011331614605192157,1679,0.1125670041691483
academic_T4::academic_T4_PG04,T4,academic,2023,250,250,16679,0.014988908207926135,2301,0.10864841373315949
academic_T4::academic_T4_PG04,T4,academic,2024,341,341,16679,0.020444870795611247,3825,0.08915032679738562
academic_T4::academic_T4_PG04,T4,academic,2025,169,169,16679,0.010132501948558068,2232,0.07571684587813621
academic_T4::academic_T4_PG06,T4,academic,2000,1,1,16679,5.995563283170454e-05,25,0.04
academic_T4::academic_T4_PG06,T4,academic,2001,0,0,16679,0.0,31,0.0
academic_T4::academic_T4_PG06,T4,academic,2002,4,4,16679,0.00023982253132681815,35,0.11428571428571428
academic_T4::academic_T4_PG06,T4,academic,2003,3,3,16679,0.0001798668984951136,39,0.07692307692307693
academic_T4::academic_T4_PG06,T4,academic,2004,2,2,16679,0.00011991126566340908,37,0.05405405405405406
academic_T4::academic_T4_PG06,T4,academic,2005,4,4,16679,0.00023982253132681815,43,0.09302325581395349
academic_T4::academic_T4_PG06,T4,academic,2006,1,1,16679,5.995563283170454e-05,62,0.016129032258064516
academic_T4::academic_T4_PG06,T4,academic,2007,5,5,16679,0.0002997781641585227,77,0.06493506493506493
academic_T4::academic_T4_PG06,T4,academic,2008,5,5,16679,0.0002997781641585227,86,0.05813953488372093
academic_T4::academic_T4_PG06,T4,academic,2009,8,8,16679,0.0004796450626536363,110,0.07272727272727272
academic_T4::academic_T4_PG06,T4,academic,2010,12,12,16679,0.0007194675939804545,129,0.09302325581395349
academic_T4::academic_T4_PG06,T4,academic,2011,11,11,16679,0.0006595119611487499,159,0.06918238993710692
academic_T4::academic_T4_PG06,T4,academic,2012,18,18,16679,0.0010792013909706817,207,0.08695652173913043
academic_T4::academic_T4_PG06,T4,academic,2013,17,17,16679,0.0010192457581389772,257,0.06614785992217899
academic_T4::academic_T4_PG06,T4,academic,2014,21,21,16679,0.0012590682894657952,236,0.08898305084745763
academic_T4::academic_T4_PG06,T4,academic,2015,28,28,16679,0.0016787577192877272,269,0.10408921933085502
academic_T4::academic_T4_PG06,T4,academic,2016,29,29,16679,0.0017387133521194317,347,0.08357348703170028
academic_T4::academic_T4_PG06,T4,academic,2017,29,29,16679,0.0017387133521194317,434,0.06682027649769585
academic_T4::academic_T4_PG06,T4,academic,2018,53,53,16679,0.0031776485400803406,679,0.0780559646539028
academic_T4::academic_T4_PG06,T4,academic,2019,75,75,16679,0.00449667246237784,896,0.08370535714285714
academic_T4::academic_T4_PG06,T4,academic,2020,98,98,16679,0.005875652017507045,1104,0.08876811594202899
academic_T4::academic_T4_PG06,T4,academic,2021,136,136,16679,0.008153966065111817,1380,0.09855072463768116
academic_T4::academic_T4_PG06,T4,academic,2022,110,110,16679,0.0065951196114874995,1679,0.06551518761167362
academic_T4::academic_T4_PG06,T4,academic,2023,156,156,16679,0.009353078721745909,2301,0.06779661016949153
academic_T4::academic_T4_PG06,T4,academic,2024,242,242,16679,0.014509263145272499,3825,0.06326797385620915
academic_T4::academic_T4_PG06,T4,academic,2025,142,142,16679,0.008513699862102044,2232,0.06362007168458782
academic_T4::academic_T4_PG09,T4,academic,2000,0,0,16679,0.0,25,0.0
academic_T4::academic_T4_PG09,T4,academic,2001,1,1,16679,5.995563283170454e-05,31,0.03225806451612903
academic_T4::academic_T4_PG09,T4,academic,2002,2,2,16679,0.00011991126566340908,35,0.05714285714285714
academic_T4::academic_T4_PG09,T4,academic,2003,2,2,16679,0.00011991126566340908,39,0.05128205128205128
academic_T4::academic_T4_PG09,T4,academic,2004,2,2,16679,0.00011991126566340908,37,0.05405405405405406
academic_T4::academic_T4_PG09,T4,academic,2005,0,0,16679,0.0,43,0.0
academic_T4::academic_T4_PG09,T4,academic,2006,2,2,16679,0.00011991126566340908,62,0.03225806451612903
academic_T4::academic_T4_PG09,T4,academic,2007,6,6,16679,0.0003597337969902272,77,0.07792207792207792
academic_T4::academic_T4_PG09,T4,academic,2008,5,5,16679,0.0002997781641585227,86,0.05813953488372093
academic_T4::academic_T4_PG09,T4,academic,2009,5,5,16679,0.0002997781641585227,110,0.045454545454545456
academic_T4::academic_T4_PG09,T4,academic,2010,10,10,16679,0.0005995563283170454,129,0.07751937984496124
academic_T4::academic_T4_PG09,T4,academic,2011,14,14,16679,0.0008393788596438636,159,0.0880503144654088
academic_T4::academic_T4_PG09,T4,academic,2012,8,8,16679,0.0004796450626536363,207,0.03864734299516908
academic_T4::academic_T4_PG09,T4,academic,2013,6,6,16679,0.0003597337969902272,257,0.023346303501945526
academic_T4::academic_T4_PG09,T4,academic,2014,2,2,16679,0.00011991126566340908,236,0.00847457627118644
academic_T4::academic_T4_PG09,T4,academic,2015,6,6,16679,0.0003597337969902272,269,0.022304832713754646
academic_T4::academic_T4_PG09,T4,academic,2016,6,6,16679,0.0003597337969902272,347,0.01729106628242075
academic_T4::academic_T4_PG09,T4,academic,2017,11,11,16679,0.0006595119611487499,434,0.02534562211981567
academic_T4::academic_T4_PG09,T4,academic,2018,3,3,16679,0.0001798668984951136,679,0.004418262150220913
academic_T4::academic_T4_PG09,T4,academic,2019,4,4,16679,0.00023982253132681815,896,0.004464285714285714
academic_T4::academic_T4_PG09,T4,academic,2020,8,8,16679,0.0004796450626536363,1104,0.007246376811594203
academic_T4::academic_T4_PG09,T4,academic,2021,10,10,16679,0.0005995563283170454,1380,0.007246376811594203
academic_T4::academic_T4_PG09,T4,academic,2022,5,5,16679,0.0002997781641585227,1679,0.0029779630732578916
academic_T4::academic_T4_PG09,T4,academic,2023,10,10,16679,0.0005995563283170454,2301,0.004345936549326379
academic_T4::academic_T4_PG09,T4,academic,2024,27,27,16679,0.0016188020864560226,3825,0.007058823529411765
academic_T4::academic_T4_PG09,T4,academic,2025,9,9,16679,0.0005396006954853409,2232,0.004032258064516129
academic_T4::academic_T4_S001,T4,academic,2000,5,5,16679,0.0002997781641585227,25,0.2
academic_T4::academic_T4_S001,T4,academic,2001,2,2,16679,0.00011991126566340908,31,0.06451612903225806
academic_T4::academic_T4_S001,T4,academic,2002,1,1,16679,5.995563283170454e-05,35,0.02857142857142857
academic_T4::academic_T4_S001,T4,academic,2003,5,5,16679,0.0002997781641585227,39,0.1282051282051282
academic_T4::academic_T4_S001,T4,academic,2004,1,1,16679,5.995563283170454e-05,37,0.02702702702702703
academic_T4::academic_T4_S001,T4,academic,2005,4,4,16679,0.00023982253132681815,43,0.09302325581395349
academic_T4::academic_T4_S001,T4,academic,2006,9,9,16679,0.0005396006954853409,62,0.14516129032258066
academic_T4::academic_T4_S001,T4,academic,2007,5,5,16679,0.0002997781641585227,77,0.06493506493506493
academic_T4::academic_T4_S001,T4,academic,2008,4,4,16679,0.00023982253132681815,86,0.046511627906976744
academic_T4::academic_T4_S001,T4,academic,2009,3,3,16679,0.0001798668984951136,110,0.02727272727272727
academic_T4::academic_T4_S001,T4,academic,2010,4,4,16679,0.00023982253132681815,129,0.031007751937984496
academic_T4::academic_T4_S001,T4,academic,2011,11,11,16679,0.0006595119611487499,159,0.06918238993710692
academic_T4::academic_T4_S001,T4,academic,2012,14,14,16679,0.0008393788596438636,207,0.06763285024154589
academic_T4::academic_T4_S001,T4,academic,2013,11,11,16679,0.0006595119611487499,257,0.042801556420233464
academic_T4::academic_T4_S001,T4,academic,2014,12,12,16679,0.0007194675939804545,236,0.05084745762711865
academic_T4::academic_T4_S001,T4,academic,2015,7,7,16679,0.0004196894298219318,269,0.026022304832713755
academic_T4::academic_T4_S001,T4,academic,2016,27,27,16679,0.0016188020864560226,347,0.07780979827089338
academic_T4::academic_T4_S001,T4,academic,2017,20,20,16679,0.0011991126566340909,434,0.04608294930875576
academic_T4::academic_T4_S001,T4,academic,2018,30,30,16679,0.001798668984951136,679,0.044182621502209134
academic_T4::academic_T4_S001,T4,academic,2019,42,42,16679,0.0025181365789315904,896,0.046875
academic_T4::academic_T4_S001,T4,academic,2020,58,58,16679,0.0034774267042388634,1104,0.05253623188405797
academic_T4::academic_T4_S001,T4,academic,2021,66,66,16679,0.0039570717668924995,1380,0.04782608695652174
academic_T4::academic_T4_S001,T4,academic,2022,92,92,16679,0.005515918220516817,1679,0.0547945205479452
academic_T4::academic_T4_S001,T4,academic,2023,130,130,16679,0.00779423226812159,2301,0.05649717514124294
academic_T4::academic_T4_S001,T4,academic,2024,294,294,16679,0.017626956052521136,3825,0.07686274509803921
academic_T4::academic_T4_S001,T4,academic,2025,221,221,16679,0.013250194855806703,2232,0.09901433691756273
academic_T4::academic_T4_S007,T4,academic,2000,0,0,16679,0.0,25,0.0
academic_T4::academic_T4_S007,T4,academic,2001,3,3,16679,0.0001798668984951136,31,0.0967741935483871
academic_T4::academic_T4_S007,T4,academic,2002,0,0,16679,0.0,35,0.0
academic_T4::academic_T4_S007,T4,academic,2003,0,0,16679,0.0,39,0.0
academic_T4::academic_T4_S007,T4,academic,2004,1,1,16679,5.995563283170454e-05,37,0.02702702702702703
academic_T4::academic_T4_S007,T4,academic,2005,1,1,16679,5.995563283170454e-05,43,0.023255813953488372
academic_T4::academic_T4_S007,T4,academic,2006,2,2,16679,0.00011991126566340908,62,0.03225806451612903
academic_T4::academic_T4_S007,T4,academic,2007,7,7,16679,0.0004196894298219318,77,0.09090909090909091
academic_T4::academic_T4_S007,T4,academic,2008,9,9,16679,0.0005396006954853409,86,0.10465116279069768
academic_T4::academic_T4_S007,T4,academic,2009,8,8,16679,0.0004796450626536363,110,0.07272727272727272
academic_T4::academic_T4_S007,T4,academic,2010,7,7,16679,0.0004196894298219318,129,0.05426356589147287
academic_T4::academic_T4_S007,T4,academic,2011,8,8,16679,0.0004796450626536363,159,0.050314465408805034
academic_T4::academic_T4_S007,T4,academic,2012,9,9,16679,0.0005396006954853409,207,0.043478260869565216
academic_T4::academic_T4_S007,T4,academic,2013,10,10,16679,0.0005995563283170454,257,0.038910505836575876
academic_T4::academic_T4_S007,T4,academic,2014,13,13,16679,0.000779423226812159,236,0.05508474576271186
academic_T4::academic_T4_S007,T4,academic,2015,9,9,16679,0.0005396006954853409,269,0.03345724907063197
academic_T4::academic_T4_S007,T4,academic,2016,15,15,16679,0.000899334492475568,347,0.043227665706051875
academic_T4::academic_T4_S007,T4,academic,2017,12,12,16679,0.0007194675939804545,434,0.027649769585253458
academic_T4::academic_T4_S007,T4,academic,2018,24,24,16679,0.001438935187960909,679,0.035346097201767304
academic_T4::academic_T4_S007,T4,academic,2019,28,28,16679,0.0016787577192877272,896,0.03125
academic_T4::academic_T4_S007,T4,academic,2020,38,38,16679,0.0022783140476047726,1104,0.034420289855072464
academic_T4::academic_T4_S007,T4,academic,2021,33,33,16679,0.0019785358834462498,1380,0.02391304347826087
academic_T4::academic_T4_S007,T4,academic,2022,27,27,16679,0.0016188020864560226,1679,0.016081000595592615
academic_T4::academic_T4_S007,T4,academic,2023,30,30,16679,0.001798668984951136,2301,0.01303780964797914
academic_T4::academic_T4_S007,T4,academic,2024,49,49,16679,0.0029378260087535224,3825,0.01281045751633987
academic_T4::academic_T4_S007,T4,academic,2025,30,30,16679,0.001798668984951136,2232,0.013440860215053764
academic_T4::academic_T4_S009,T4,academic,2000,0,0,16679,0.0,25,0.0
academic_T4::academic_T4_S009,T4,academic,2001,0,0,16679,0.0,31,0.0
academic_T4::academic_T4_S009,T4,academic,2002,1,1,16679,5.995563283170454e-05,35,0.02857142857142857
academic_T4::academic_T4_S009,T4,academic,2003,0,0,16679,0.0,39,0.0
academic_T4::academic_T4_S009,T4,academic,2004,3,3,16679,0.0001798668984951136,37,0.08108108108108109
academic_T4::academic_T4_S009,T4,academic,2005,2,2,16679,0.00011991126566340908,43,0.046511627906976744
academic_T4::academic_T4_S009,T4,academic,2006,3,3,16679,0.0001798668984951136,62,0.04838709677419355
academic_T4::academic_T4_S009,T4,academic,2007,3,3,16679,0.0001798668984951136,77,0.03896103896103896
academic_T4::academic_T4_S009,T4,academic,2008,5,5,16679,0.0002997781641585227,86,0.05813953488372093
academic_T4::academic_T4_S009,T4,academic,2009,3,3,16679,0.0001798668984951136,110,0.02727272727272727
academic_T4::academic_T4_S009,T4,academic,2010,3,3,16679,0.0001798668984951136,129,0.023255813953488372
academic_T4::academic_T4_S009,T4,academic,2011,3,3,16679,0.0001798668984951136,159,0.018867924528301886
academic_T4::academic_T4_S009,T4,academic,2012,4,4,16679,0.00023982253132681815,207,0.01932367149758454
academic_T4::academic_T4_S009,T4,academic,2013,10,10,16679,0.0005995563283170454,257,0.038910505836575876
academic_T4::academic_T4_S009,T4,academic,2014,7,7,16679,0.0004196894298219318,236,0.029661016949152543
academic_T4::academic_T4_S009,T4,academic,2015,9,9,16679,0.0005396006954853409,269,0.03345724907063197
academic_T4::academic_T4_S009,T4,academic,2016,15,15,16679,0.000899334492475568,347,0.043227665706051875
academic_T4::academic_T4_S009,T4,academic,2017,8,8,16679,0.0004796450626536363,434,0.018433179723502304
academic_T4::academic_T4_S009,T4,academic,2018,28,28,16679,0.0016787577192877272,679,0.041237113402061855
academic_T4::academic_T4_S009,T4,academic,2019,26,26,16679,0.001558846453624318,896,0.029017857142857144
academic_T4::academic_T4_S009,T4,academic,2020,45,45,16679,0.002698003477426704,1104,0.04076086956521739
academic_T4::academic_T4_S009,T4,academic,2021,39,39,16679,0.002338269680436477,1380,0.02826086956521739
academic_T4::academic_T4_S009,T4,academic,2022,37,37,16679,0.002218358414773068,1679,0.022036926742108397
academic_T4::academic_T4_S009,T4,academic,2023,35,35,16679,0.002098447149109659,2301,0.015210777922642329
academic_T4::academic_T4_S009,T4,academic,2024,39,39,16679,0.002338269680436477,3825,0.01019607843137255
academic_T4::academic_T4_S009,T4,academic,2025,20,20,16679,0.0011991126566340909,2232,0.008960573476702509
academic_T4::academic_T4_S012,T4,academic,2000,0,0,16679,0.0,25,0.0
academic_T4::academic_T4_S012,T4,academic,2001,0,0,16679,0.0,31,0.0
academic_T4::academic_T4_S012,T4,academic,2002,0,0,16679,0.0,35,0.0
academic_T4::academic_T4_S012,T4,academic,2003,0,0,16679,0.0,39,0.0
academic_T4::academic_T4_S012,T4,academic,2004,0,0,16679,0.0,37,0.0
academic_T4::academic_T4_S012,T4,academic,2005,1,1,16679,5.995563283170454e-05,43,0.023255813953488372
academic_T4::academic_T4_S012,T4,academic,2006,0,0,16679,0.0,62,0.0
academic_T4::academic_T4_S012,T4,academic,2007,0,0,16679,0.0,77,0.0
academic_T4::academic_T4_S012,T4,academic,2008,0,0,16679,0.0,86,0.0
academic_T4::academic_T4_S012,T4,academic,2009,0,0,16679,0.0,110,0.0
academic_T4::academic_T4_S012,T4,academic,2010,0,0,16679,0.0,129,0.0
academic_T4::academic_T4_S012,T4,academic,2011,0,0,16679,0.0,159,0.0
academic_T4::academic_T4_S012,T4,academic,2012,0,0,16679,0.0,207,0.0
academic_T4::academic_T4_S012,T4,academic,2013,2,2,16679,0.00011991126566340908,257,0.007782101167315175
academic_T4::academic_T4_S012,T4,academic,2014,0,0,16679,0.0,236,0.0
academic_T4::academic_T4_S012,T4,academic,2015,4,4,16679,0.00023982253132681815,269,0.01486988847583643
academic_T4::academic_T4_S012,T4,academic,2016,6,6,16679,0.0003597337969902272,347,0.01729106628242075
academic_T4::academic_T4_S012,T4,academic,2017,12,12,16679,0.0007194675939804545,434,0.027649769585253458
academic_T4::academic_T4_S012,T4,academic,2018,23,23,16679,0.0013789795551292043,679,0.033873343151693665
academic_T4::academic_T4_S012,T4,academic,2019,22,22,16679,0.0013190239222974998,896,0.024553571428571428
academic_T4::academic_T4_S012,T4,academic,2020,25,25,16679,0.0014988908207926135,1104,0.022644927536231884
academic_T4::academic_T4_S012,T4,academic,2021,31,31,16679,0.0018586246177828406,1380,0.02246376811594203
academic_T4::academic_T4_S012,T4,academic,2022,45,45,16679,0.002698003477426704,1679,0.026801667659321026
academic_T4::academic_T4_S012,T4,academic,2023,53,53,16679,0.0031776485400803406,2301,0.02303346371142981
academic_T4::academic_T4_S012,T4,academic,2024,60,60,16679,0.003597337969902272,3825,0.01568627450980392
academic_T4::academic_T4_S012,T4,academic,2025,29,29,16679,0.0017387133521194317,2232,0.012992831541218637
academic_T4::academic_T4_S013,T4,academic,2000,2,2,16679,0.00011991126566340908,25,0.08
academic_T4::academic_T4_S013,T4,academic,2001,0,0,16679,0.0,31,0.0
academic_T4::academic_T4_S013,T4,academic,2002,2,2,16679,0.00011991126566340908,35,0.05714285714285714
academic_T4::academic_T4_S013,T4,academic,2003,0,0,16679,0.0,39,0.0
academic_T4::academic_T4_S013,T4,academic,2004,2,2,16679,0.00011991126566340908,37,0.05405405405405406
academic_T4::academic_T4_S013,T4,academic,2005,1,1,16679,5.995563283170454e-05,43,0.023255813953488372
academic_T4::academic_T4_S013,T4,academic,2006,2,2,16679,0.00011991126566340908,62,0.03225806451612903
academic_T4::academic_T4_S013,T4,academic,2007,2,2,16679,0.00011991126566340908,77,0.025974025974025976
academic_T4::academic_T4_S013,T4,academic,2008,3,3,16679,0.0001798668984951136,86,0.03488372093023256
academic_T4::academic_T4_S013,T4,academic,2009,3,3,16679,0.0001798668984951136,110,0.02727272727272727
academic_T4::academic_T4_S013,T4,academic,2010,4,4,16679,0.00023982253132681815,129,0.031007751937984496
academic_T4::academic_T4_S013,T4,academic,2011,4,4,16679,0.00023982253132681815,159,0.025157232704402517
academic_T4::academic_T4_S013,T4,academic,2012,8,8,16679,0.0004796450626536363,207,0.03864734299516908
academic_T4::academic_T4_S013,T4,academic,2013,8,8,16679,0.0004796450626536363,257,0.0311284046692607
academic_T4::academic_T4_S013,T4,academic,2014,5,5,16679,0.0002997781641585227,236,0.0211864406779661
academic_T4::academic_T4_S013,T4,academic,2015,12,12,16679,0.0007194675939804545,269,0.04460966542750929
